Report Date,Trading Date,Ticker,P/D Calc,P/D Display,P/D Result,P/D Year,P/D Quarter
3/17/2022,12/3/2020,AZBL,0.181751,0.18,Premium,2020,Q4-2020
3/17/2022,12/4/2020,AZBL,0.120613,0.12,Premium,2020,Q4-2020
3/17/2022,12/7/2020,AZBL,0.258622,0.26,Premium,2020,Q4-2020
3/17/2022,12/8/2020,AZBL,0.056636,0.06,Premium,2020,Q4-2020
3/17/2022,12/9/2020,AZBL,0.238992,0.24,Premium,2020,Q4-2020
3/17/2022,12/10/2020,AZBL,0.039698,0.04,Premium,2020,Q4-2020
3/17/2022,12/11/2020,AZBL,0.031815,0.03,Premium,2020,Q4-2020
3/17/2022,12/14/2020,AZBL,0.134595,0.13,Premium,2020,Q4-2020
3/17/2022,12/15/2020,AZBL,0.25184,0.25,Premium,2020,Q4-2020
3/17/2022,12/16/2020,AZBL,-0.015448,-0.02,Discount,2020,Q4-2020
3/17/2022,12/17/2020,AZBL,0.082244,0.08,Premium,2020,Q4-2020
3/17/2022,12/18/2020,AZBL,0.294088,0.29,Premium,2020,Q4-2020
3/17/2022,12/21/2020,AZBL,0.125032,0.13,Premium,2020,Q4-2020
3/17/2022,12/22/2020,AZBL,0.239505,0.24,Premium,2020,Q4-2020
3/17/2022,12/23/2020,AZBL,0.175215,0.18,Premium,2020,Q4-2020
3/17/2022,12/24/2020,AZBL,0.013505,0.01,Premium,2020,Q4-2020
3/17/2022,12/28/2020,AZBL,0.155806,0.16,Premium,2020,Q4-2020
3/17/2022,12/29/2020,AZBL,0.108486,0.11,Premium,2020,Q4-2020
3/17/2022,12/30/2020,AZBL,0.190342,0.19,Premium,2020,Q4-2020
3/17/2022,12/31/2020,AZBL,0.198584,0.2,Premium,2020,Q4-2020
3/17/2022,1/4/2021,AZBL,0.172165,0.17,Premium,2021,Q1-2021
3/17/2022,1/5/2021,AZBL,0.216329,0.22,Premium,2021,Q1-2021
3/17/2022,1/6/2021,AZBL,0.030843,0.03,Premium,2021,Q1-2021
3/17/2022,1/7/2021,AZBL,0.262299,0.26,Premium,2021,Q1-2021
3/17/2022,1/8/2021,AZBL,0.260898,0.26,Premium,2021,Q1-2021
3/17/2022,1/11/2021,AZBL,0.15254,0.15,Premium,2021,Q1-2021
3/17/2022,1/12/2021,AZBL,0.319714,0.32,Premium,2021,Q1-2021
3/17/2022,1/13/2021,AZBL,0.214443,0.21,Premium,2021,Q1-2021
3/17/2022,1/14/2021,AZBL,0.091587,0.09,Premium,2021,Q1-2021
3/17/2022,1/15/2021,AZBL,0.037364,0.04,Premium,2021,Q1-2021
3/17/2022,1/19/2021,AZBL,0.168661,0.17,Premium,2021,Q1-2021
3/17/2022,1/20/2021,AZBL,0.105232,0.11,Premium,2021,Q1-2021
3/17/2022,1/21/2021,AZBL,0.0991,0.1,Premium,2021,Q1-2021
3/17/2022,1/22/2021,AZBL,0.144905,0.14,Premium,2021,Q1-2021
3/17/2022,1/25/2021,AZBL,0.019205,0.02,Premium,2021,Q1-2021
3/17/2022,1/26/2021,AZBL,0.021886,0.02,Premium,2021,Q1-2021
3/17/2022,1/27/2021,AZBL,0.546747,0.55,Premium,2021,Q1-2021
3/17/2022,1/28/2021,AZBL,0.150302,0.15,Premium,2021,Q1-2021
3/17/2022,1/29/2021,AZBL,0.297305,0.3,Premium,2021,Q1-2021
3/17/2022,2/1/2021,AZBL,0.224703,0.22,Premium,2021,Q1-2021
3/17/2022,2/2/2021,AZBL,0.110892,0.11,Premium,2021,Q1-2021
3/17/2022,2/3/2021,AZBL,0.135026,0.14,Premium,2021,Q1-2021
3/17/2022,2/4/2021,AZBL,0.218995,0.22,Premium,2021,Q1-2021
3/17/2022,2/5/2021,AZBL,0.247401,0.25,Premium,2021,Q1-2021
3/17/2022,2/8/2021,AZBL,0.147258,0.15,Premium,2021,Q1-2021
3/17/2022,2/9/2021,AZBL,0.262272,0.26,Premium,2021,Q1-2021
3/17/2022,2/10/2021,AZBL,0.152338,0.15,Premium,2021,Q1-2021
3/17/2022,2/11/2021,AZBL,0.019924,0.02,Premium,2021,Q1-2021
3/17/2022,2/12/2021,AZBL,0.051682,0.05,Premium,2021,Q1-2021
3/17/2022,2/16/2021,AZBL,-0.012625,-0.01,Discount,2021,Q1-2021
3/17/2022,2/17/2021,AZBL,0.062419,0.06,Premium,2021,Q1-2021
3/17/2022,2/18/2021,AZBL,0.136838,0.14,Premium,2021,Q1-2021
3/17/2022,2/19/2021,AZBL,0.214815,0.21,Premium,2021,Q1-2021
3/17/2022,2/22/2021,AZBL,0.193296,0.19,Premium,2021,Q1-2021
3/17/2022,2/23/2021,AZBL,0.037916,0.04,Premium,2021,Q1-2021
3/17/2022,2/24/2021,AZBL,0.203507,0.2,Premium,2021,Q1-2021
3/17/2022,2/25/2021,AZBL,0.221215,0.22,Premium,2021,Q1-2021
3/17/2022,2/26/2021,AZBL,0.185301,0.19,Premium,2021,Q1-2021
3/17/2022,3/1/2021,AZBL,0.036328,0.04,Premium,2021,Q1-2021
3/17/2022,3/2/2021,AZBL,0.134789,0.13,Premium,2021,Q1-2021
3/17/2022,3/3/2021,AZBL,0.19879,0.2,Premium,2021,Q1-2021
3/17/2022,3/4/2021,AZBL,0.009227,0.01,Premium,2021,Q1-2021
3/17/2022,3/5/2021,AZBL,0.051324,0.05,Premium,2021,Q1-2021
3/17/2022,3/8/2021,AZBL,0.029489,0.03,Premium,2021,Q1-2021
3/17/2022,3/9/2021,AZBL,0.146182,0.15,Premium,2021,Q1-2021
3/17/2022,3/10/2021,AZBL,0.206232,0.21,Premium,2021,Q1-2021
3/17/2022,3/11/2021,AZBL,0.14287,0.14,Premium,2021,Q1-2021
3/17/2022,3/12/2021,AZBL,0.067931,0.07,Premium,2021,Q1-2021
3/17/2022,3/15/2021,AZBL,0.041536,0.04,Premium,2021,Q1-2021
3/17/2022,3/16/2021,AZBL,0.100992,0.1,Premium,2021,Q1-2021
3/17/2022,3/17/2021,AZBL,0.118567,0.12,Premium,2021,Q1-2021
3/17/2022,3/18/2021,AZBL,0.09193,0.09,Premium,2021,Q1-2021
3/17/2022,3/19/2021,AZBL,0.151086,0.15,Premium,2021,Q1-2021
3/17/2022,3/22/2021,AZBL,0.087977,0.09,Premium,2021,Q1-2021
3/17/2022,3/23/2021,AZBL,0.008762,0.01,Premium,2021,Q1-2021
3/17/2022,3/24/2021,AZBL,0.130812,0.13,Premium,2021,Q1-2021
3/17/2022,3/25/2021,AZBL,0.053692,0.05,Premium,2021,Q1-2021
3/17/2022,3/26/2021,AZBL,-0.063433,-0.06,Discount,2021,Q1-2021
3/17/2022,3/29/2021,AZBL,0.04716,0.05,Premium,2021,Q1-2021
3/17/2022,3/30/2021,AZBL,-0.032303,-0.03,Discount,2021,Q1-2021
3/17/2022,3/31/2021,AZBL,0.03534,0.04,Premium,2021,Q1-2021
3/17/2022,4/1/2021,AZBL,0.041763,0.04,Premium,2021,Q2-2021
3/17/2022,4/5/2021,AZBL,0.055776,0.06,Premium,2021,Q2-2021
3/17/2022,4/6/2021,AZBL,0.084621,0.08,Premium,2021,Q2-2021
3/17/2022,4/7/2021,AZBL,0.007202,0.01,Premium,2021,Q2-2021
3/17/2022,4/8/2021,AZBL,0.042838,0.04,Premium,2021,Q2-2021
3/17/2022,4/9/2021,AZBL,0.086455,0.09,Premium,2021,Q2-2021
3/17/2022,4/12/2021,AZBL,0.026906,0.03,Premium,2021,Q2-2021
3/17/2022,4/13/2021,AZBL,0.056081,0.06,Premium,2021,Q2-2021
3/17/2022,4/14/2021,AZBL,0.096305,0.1,Premium,2021,Q2-2021
3/17/2022,4/15/2021,AZBL,-0.08101,-0.08,Discount,2021,Q2-2021
3/17/2022,4/16/2021,AZBL,-0.050732,-0.05,Discount,2021,Q2-2021
3/17/2022,4/19/2021,AZBL,0.028796,0.03,Premium,2021,Q2-2021
3/17/2022,4/20/2021,AZBL,0.037149,0.04,Premium,2021,Q2-2021
3/17/2022,4/21/2021,AZBL,0.041281,0.04,Premium,2021,Q2-2021
3/17/2022,4/22/2021,AZBL,0.07316,0.07,Premium,2021,Q2-2021
3/17/2022,4/23/2021,AZBL,-0.032541,-0.03,Discount,2021,Q2-2021
3/17/2022,4/26/2021,AZBL,0.073856,0.07,Premium,2021,Q2-2021
3/17/2022,4/27/2021,AZBL,0.039751,0.04,Premium,2021,Q2-2021
3/17/2022,4/28/2021,AZBL,0.06171,0.06,Premium,2021,Q2-2021
3/17/2022,4/29/2021,AZBL,0.018921,0.02,Premium,2021,Q2-2021
3/17/2022,4/30/2021,AZBL,0.075364,0.08,Premium,2021,Q2-2021
3/17/2022,5/3/2021,AZBL,0.088252,0.09,Premium,2021,Q2-2021
3/17/2022,5/4/2021,AZBL,0.021583,0.02,Premium,2021,Q2-2021
3/17/2022,5/5/2021,AZBL,0.075364,0.08,Premium,2021,Q2-2021
3/17/2022,5/6/2021,AZBL,0.048453,0.05,Premium,2021,Q2-2021
3/17/2022,5/7/2021,AZBL,-0.061623,-0.06,Discount,2021,Q2-2021
3/17/2022,5/10/2021,AZBL,0.085187,0.09,Premium,2021,Q2-2021
3/17/2022,5/11/2021,AZBL,-0.123263,-0.12,Discount,2021,Q2-2021
3/17/2022,5/12/2021,AZBL,0.099112,0.1,Premium,2021,Q2-2021
3/17/2022,5/13/2021,AZBL,0.039016,0.04,Premium,2021,Q2-2021
3/17/2022,5/14/2021,AZBL,0.05829,0.06,Premium,2021,Q2-2021
3/17/2022,5/17/2021,AZBL,-0.001892,0,NAV,2021,Q2-2021
3/17/2022,5/18/2021,AZBL,0.023094,0.02,Premium,2021,Q2-2021
3/17/2022,5/19/2021,AZBL,0.02386,0.02,Premium,2021,Q2-2021
3/17/2022,5/20/2021,AZBL,0.112771,0.11,Premium,2021,Q2-2021
3/17/2022,5/21/2021,AZBL,0.16467,0.16,Premium,2021,Q2-2021
3/17/2022,5/24/2021,AZBL,-0.001892,0,NAV,2021,Q2-2021
3/17/2022,5/25/2021,AZBL,-0.012484,-0.01,Discount,2021,Q2-2021
3/17/2022,5/26/2021,AZBL,0.047664,0.05,Premium,2021,Q2-2021
3/17/2022,5/27/2021,AZBL,0.043135,0.04,Premium,2021,Q2-2021
3/17/2022,5/28/2021,AZBL,0.012104,0.01,Premium,2021,Q2-2021
3/17/2022,6/1/2021,AZBL,0.031023,0.03,Premium,2021,Q2-2021
3/17/2022,6/2/2021,AZBL,0.016266,0.02,Premium,2021,Q2-2021
3/17/2022,6/3/2021,AZBL,0.015888,0.02,Premium,2021,Q2-2021
3/17/2022,6/4/2021,AZBL,0.01438,0.01,Premium,2021,Q2-2021
3/17/2022,6/7/2021,AZBL,-0.023447,-0.02,Discount,2021,Q2-2021
3/17/2022,6/8/2021,AZBL,-0.013235,-0.01,Discount,2021,Q2-2021
3/17/2022,6/9/2021,AZBL,0.015507,0.02,Premium,2021,Q2-2021
3/17/2022,6/10/2021,AZBL,0.381937,0.38,Premium,2021,Q2-2021
3/17/2022,6/11/2021,AZBL,0.330265,0.33,Premium,2021,Q2-2021
3/17/2022,6/14/2021,AZBL,-0.050674,-0.05,Discount,2021,Q2-2021
3/17/2022,6/15/2021,AZBL,0.032903,0.03,Premium,2021,Q2-2021
3/17/2022,6/16/2021,AZBL,0.051833,0.05,Premium,2021,Q2-2021
3/17/2022,6/17/2021,AZBL,-0.003781,0,NAV,2021,Q2-2021
3/17/2022,6/18/2021,AZBL,0.135809,0.14,Premium,2021,Q2-2021
3/17/2022,6/21/2021,AZBL,0.116494,0.12,Premium,2021,Q2-2021
3/17/2022,6/22/2021,AZBL,0.116872,0.12,Premium,2021,Q2-2021
3/17/2022,6/23/2021,AZBL,0.162273,0.16,Premium,2021,Q2-2021
3/17/2022,6/24/2021,AZBL,0.141465,0.14,Premium,2021,Q2-2021
3/17/2022,6/25/2021,AZBL,0.136541,0.14,Premium,2021,Q2-2021
3/17/2022,6/28/2021,AZBL,0.140708,0.14,Premium,2021,Q2-2021
3/17/2022,6/29/2021,AZBL,0.197826,0.2,Premium,2021,Q2-2021
3/17/2022,6/30/2021,AZBL,0.071481,0.07,Premium,2021,Q2-2021
3/17/2022,7/1/2021,AZBL,0.244548,0.24,Premium,2021,Q3-2021
3/17/2022,7/2/2021,AZBL,-0.144871,-0.14,Discount,2021,Q3-2021
3/17/2022,7/6/2021,AZBL,-0.069507,-0.07,Discount,2021,Q3-2021
3/17/2022,7/7/2021,AZBL,-0.082693,-0.08,Discount,2021,Q3-2021
3/17/2022,7/8/2021,AZBL,-0.120431,-0.12,Discount,2021,Q3-2021
3/17/2022,7/9/2021,AZBL,-0.041141,-0.04,Discount,2021,Q3-2021
3/17/2022,7/12/2021,AZBL,-0.139454,-0.14,Discount,2021,Q3-2021
3/17/2022,7/13/2021,AZBL,0.113843,0.11,Premium,2021,Q3-2021
3/17/2022,7/14/2021,AZBL,-0.013203,-0.01,Discount,2021,Q3-2021
3/17/2022,7/15/2021,AZBL,0.122839,0.12,Premium,2021,Q3-2021
3/17/2022,7/16/2021,AZBL,0.042018,0.04,Premium,2021,Q3-2021
3/17/2022,7/19/2021,AZBL,-0.003427,0,NAV,2021,Q3-2021
3/17/2022,7/20/2021,AZBL,0.138741,0.14,Premium,2021,Q3-2021
3/17/2022,7/21/2021,AZBL,-0.094752,-0.09,Discount,2021,Q3-2021
3/17/2022,7/22/2021,AZBL,0.060402,0.06,Premium,2021,Q3-2021
3/17/2022,7/23/2021,AZBL,0.112638,0.11,Premium,2021,Q3-2021
3/17/2022,7/26/2021,AZBL,-0.047001,-0.05,Discount,2021,Q3-2021
3/17/2022,7/27/2021,AZBL,-0.189506,-0.19,Discount,2021,Q3-2021
3/17/2022,7/28/2021,AZBL,-0.004521,0,NAV,2021,Q3-2021
3/17/2022,7/29/2021,AZBL,0.100916,0.1,Premium,2021,Q3-2021
3/17/2022,7/30/2021,AZBL,0.041409,0.04,Premium,2021,Q3-2021
3/17/2022,8/2/2021,AZBL,0.117564,0.12,Premium,2021,Q3-2021
3/17/2022,8/3/2021,AZBL,0.082367,0.08,Premium,2021,Q3-2021
3/17/2022,8/4/2021,AZBL,0.076776,0.08,Premium,2021,Q3-2021
3/17/2022,8/5/2021,AZBL,0.045837,0.05,Premium,2021,Q3-2021
3/17/2022,8/6/2021,AZBL,0.015763,0.02,Premium,2021,Q3-2021
3/17/2022,8/9/2021,AZBL,0.07665,0.08,Premium,2021,Q3-2021
3/17/2022,8/10/2021,AZBL,0.1067,0.11,Premium,2021,Q3-2021
3/17/2022,8/11/2021,AZBL,0.028885,0.03,Premium,2021,Q3-2021
3/17/2022,8/12/2021,AZBL,0.175195,0.18,Premium,2021,Q3-2021
3/17/2022,8/13/2021,AZBL,0.030341,0.03,Premium,2021,Q3-2021
3/17/2022,8/16/2021,AZBL,0.0663,0.07,Premium,2021,Q3-2021
3/17/2022,8/17/2021,AZBL,0.255616,0.26,Premium,2021,Q3-2021
3/17/2022,8/18/2021,AZBL,0.138943,0.14,Premium,2021,Q3-2021
3/17/2022,8/19/2021,AZBL,0.134112,0.13,Premium,2021,Q3-2021
3/17/2022,8/20/2021,AZBL,0.207814,0.21,Premium,2021,Q3-2021
3/17/2022,8/23/2021,AZBL,0.042316,0.04,Premium,2021,Q3-2021
3/17/2022,8/24/2021,AZBL,0.122906,0.12,Premium,2021,Q3-2021
3/17/2022,8/25/2021,AZBL,0.092474,0.09,Premium,2021,Q3-2021
3/17/2022,8/26/2021,AZBL,0.139791,0.14,Premium,2021,Q3-2021
3/17/2022,8/27/2021,AZBL,0.086007,0.09,Premium,2021,Q3-2021
3/17/2022,8/30/2021,AZBL,0.048177,0.05,Premium,2021,Q3-2021
3/17/2022,8/31/2021,AZBL,0.073624,0.07,Premium,2021,Q3-2021
3/17/2022,9/1/2021,AZBL,0.082577,0.08,Premium,2021,Q3-2021
3/17/2022,9/2/2021,AZBL,0.052277,0.05,Premium,2021,Q3-2021
3/17/2022,9/3/2021,AZBL,0.051156,0.05,Premium,2021,Q3-2021
3/17/2022,9/7/2021,AZBL,0.129856,0.13,Premium,2021,Q3-2021
3/17/2022,9/8/2021,AZBL,0.06288,0.06,Premium,2021,Q3-2021
3/17/2022,9/9/2021,AZBL,0.121008,0.12,Premium,2021,Q3-2021
3/17/2022,9/10/2021,AZBL,0.073169,0.07,Premium,2021,Q3-2021
3/17/2022,9/13/2021,AZBL,0.031129,0.03,Premium,2021,Q3-2021
3/17/2022,9/14/2021,AZBL,0.06571,0.07,Premium,2021,Q3-2021
3/17/2022,9/15/2021,AZBL,0.060679,0.06,Premium,2021,Q3-2021
3/17/2022,9/16/2021,AZBL,0.182251,0.18,Premium,2021,Q3-2021
3/17/2022,9/17/2021,AZBL,0.107482,0.11,Premium,2021,Q3-2021
3/17/2022,9/20/2021,AZBL,-0.004156,0,NAV,2021,Q3-2021
3/17/2022,9/21/2021,AZBL,0.274253,0.27,Premium,2021,Q3-2021
3/17/2022,9/22/2021,AZBL,0.129837,0.13,Premium,2021,Q3-2021
3/17/2022,9/23/2021,AZBL,0.038988,0.04,Premium,2021,Q3-2021
3/17/2022,9/24/2021,AZBL,0.140878,0.14,Premium,2021,Q3-2021
3/17/2022,9/27/2021,AZBL,0.022477,0.02,Premium,2021,Q3-2021
3/17/2022,9/28/2021,AZBL,0.159576,0.16,Premium,2021,Q3-2021
3/17/2022,9/29/2021,AZBL,0.100288,0.1,Premium,2021,Q3-2021
3/17/2022,9/30/2021,AZBL,0.149202,0.15,Premium,2021,Q3-2021
3/17/2022,10/1/2021,AZBL,0.121027,0.12,Premium,2021,Q4-2021
3/17/2022,10/4/2021,AZBL,-0.063864,-0.06,Discount,2021,Q4-2021
3/17/2022,10/5/2021,AZBL,0.21728,0.22,Premium,2021,Q4-2021
3/17/2022,10/6/2021,AZBL,-0.016926,-0.02,Discount,2021,Q4-2021
3/17/2022,10/7/2021,AZBL,0.019517,0.02,Premium,2021,Q4-2021
3/17/2022,10/8/2021,AZBL,0.107115,0.11,Premium,2021,Q4-2021
3/17/2022,10/11/2021,AZBL,0.090268,0.09,Premium,2021,Q4-2021
3/17/2022,10/12/2021,AZBL,-0.028944,-0.03,Discount,2021,Q4-2021
3/17/2022,10/13/2021,AZBL,-0.176712,-0.18,Discount,2021,Q4-2021
3/17/2022,10/14/2021,AZBL,0.018313,0.02,Premium,2021,Q4-2021
3/17/2022,10/15/2021,AZBL,0.11462,0.11,Premium,2021,Q4-2021
3/17/2022,10/18/2021,AZBL,0.138818,0.14,Premium,2021,Q4-2021
3/17/2022,10/19/2021,AZBL,0.045806,0.05,Premium,2021,Q4-2021
3/17/2022,10/20/2021,AZBL,0.053218,0.05,Premium,2021,Q4-2021
3/17/2022,10/21/2021,AZBL,0.071387,0.07,Premium,2021,Q4-2021
3/17/2022,10/22/2021,AZBL,0.089655,0.09,Premium,2021,Q4-2021
3/17/2022,10/25/2021,AZBL,0.054219,0.05,Premium,2021,Q4-2021
3/17/2022,10/26/2021,AZBL,0.044547,0.04,Premium,2021,Q4-2021
3/17/2022,10/27/2021,AZBL,0.063566,0.06,Premium,2021,Q4-2021
3/17/2022,10/28/2021,AZBL,0.08797,0.09,Premium,2021,Q4-2021
3/17/2022,10/29/2021,AZBL,0.11095,0.11,Premium,2021,Q4-2021
3/17/2022,11/1/2021,AZBL,-0.007415,-0.01,Discount,2021,Q4-2021
3/17/2022,11/2/2021,AZBL,0.013705,0.01,Premium,2021,Q4-2021
3/17/2022,11/3/2021,AZBL,0.072512,0.07,Premium,2021,Q4-2021
3/17/2022,11/4/2021,AZBL,0.048074,0.05,Premium,2021,Q4-2021
3/17/2022,11/5/2021,AZBL,-0.062867,-0.06,Discount,2021,Q4-2021
3/17/2022,11/8/2021,AZBL,0.052885,0.05,Premium,2021,Q4-2021
3/17/2022,11/9/2021,AZBL,0.047002,0.05,Premium,2021,Q4-2021
3/17/2022,11/10/2021,AZBL,-0.000371,0,NAV,2021,Q4-2021
3/17/2022,11/11/2021,AZBL,0.049618,0.05,Premium,2021,Q4-2021
3/17/2022,11/12/2021,AZBL,0.091715,0.09,Premium,2021,Q4-2021
3/17/2022,11/15/2021,AZBL,0.029953,0.03,Premium,2021,Q4-2021
3/17/2022,11/16/2021,AZBL,0.116457,0.12,Premium,2021,Q4-2021
3/17/2022,11/17/2021,AZBL,0.146927,0.15,Premium,2021,Q4-2021
3/17/2022,11/18/2021,AZBL,0.150981,0.15,Premium,2021,Q4-2021
3/17/2022,11/19/2021,AZBL,0.058086,0.06,Premium,2021,Q4-2021
3/17/2022,11/22/2021,AZBL,0.191836,0.19,Premium,2021,Q4-2021
3/17/2022,11/23/2021,AZBL,0.150721,0.15,Premium,2021,Q4-2021
3/17/2022,11/24/2021,AZBL,0.078793,0.08,Premium,2021,Q4-2021
3/17/2022,11/26/2021,AZBL,0.332341,0.33,Premium,2021,Q4-2021
3/17/2022,11/29/2021,AZBL,0.105726,0.11,Premium,2021,Q4-2021
3/17/2022,11/30/2021,AZBL,-0.06405,-0.06,Discount,2021,Q4-2021
3/17/2022,12/1/2021,AZBL,0.258263,0.26,Premium,2021,Q4-2021
3/17/2022,12/2/2021,AZBL,0.090269,0.09,Premium,2021,Q4-2021
3/17/2022,12/3/2021,AZBL,-0.127661,-0.13,Discount,2021,Q4-2021
3/17/2022,12/6/2021,AZBL,0.068941,0.07,Premium,2021,Q4-2021
3/17/2022,12/7/2021,AZBL,0.062233,0.06,Premium,2021,Q4-2021
3/17/2022,12/8/2021,AZBL,0.136526,0.14,Premium,2021,Q4-2021
3/17/2022,12/9/2021,AZBL,0.141958,0.14,Premium,2021,Q4-2021
3/17/2022,12/10/2021,AZBL,0.137906,0.14,Premium,2021,Q4-2021
3/17/2022,12/13/2021,AZBL,0.159649,0.16,Premium,2021,Q4-2021
3/17/2022,12/14/2021,AZBL,0.083171,0.08,Premium,2021,Q4-2021
3/17/2022,12/15/2021,AZBL,0.038825,0.04,Premium,2021,Q4-2021
3/17/2022,12/16/2021,AZBL,0.102609,0.1,Premium,2021,Q4-2021
3/17/2022,12/17/2021,AZBL,0.142581,0.14,Premium,2021,Q4-2021
3/17/2022,12/20/2021,AZBL,-0.086633,-0.09,Discount,2021,Q4-2021
3/17/2022,12/21/2021,AZBL,0.058557,0.06,Premium,2021,Q4-2021
3/17/2022,12/22/2021,AZBL,-0.006284,-0.01,Discount,2021,Q4-2021
3/17/2022,12/23/2021,AZBL,0.097147,0.1,Premium,2021,Q4-2021
3/17/2022,12/27/2021,AZBL,0.04494,0.04,Premium,2021,Q4-2021
3/17/2022,12/28/2021,AZBL,-0.039395,-0.04,Discount,2021,Q4-2021
3/17/2022,12/29/2021,AZBL,-0.030167,-0.03,Discount,2021,Q4-2021
3/17/2022,12/30/2021,AZBL,-0.027218,-0.03,Discount,2021,Q4-2021
3/17/2022,12/31/2021,AZBL,-0.013979,-0.01,Discount,2021,Q4-2021
3/17/2022,10/1/2020,AZBO,0.120697,0.12,Premium,2020,Q4-2020
3/17/2022,10/2/2020,AZBO,0.155324,0.16,Premium,2020,Q4-2020
3/17/2022,10/5/2020,AZBO,0.069575,0.07,Premium,2020,Q4-2020
3/17/2022,10/6/2020,AZBO,0.071104,0.07,Premium,2020,Q4-2020
3/17/2022,10/7/2020,AZBO,0.056253,0.06,Premium,2020,Q4-2020
3/17/2022,10/8/2020,AZBO,-0.242355,-0.24,Discount,2020,Q4-2020
3/17/2022,10/9/2020,AZBO,-0.002772,0,NAV,2020,Q4-2020
3/17/2022,10/12/2020,AZBO,0.021649,0.02,Premium,2020,Q4-2020
3/17/2022,10/13/2020,AZBO,0.240034,0.24,Premium,2020,Q4-2020
3/17/2022,10/14/2020,AZBO,0.049814,0.05,Premium,2020,Q4-2020
3/17/2022,10/15/2020,AZBO,0.008307,0.01,Premium,2020,Q4-2020
3/17/2022,10/16/2020,AZBO,0.284631,0.28,Premium,2020,Q4-2020
3/17/2022,10/19/2020,AZBO,-0.10192,-0.1,Discount,2020,Q4-2020
3/17/2022,10/20/2020,AZBO,0.128091,0.13,Premium,2020,Q4-2020
3/17/2022,10/21/2020,AZBO,0.00278,0,NAV,2020,Q4-2020
3/17/2022,10/22/2020,AZBO,0.115335,0.12,Premium,2020,Q4-2020
3/17/2022,10/23/2020,AZBO,0.258169,0.26,Premium,2020,Q4-2020
3/17/2022,10/26/2020,AZBO,0.084933,0.08,Premium,2020,Q4-2020
3/17/2022,10/27/2020,AZBO,0.218402,0.22,Premium,2020,Q4-2020
3/17/2022,10/28/2020,AZBO,0.164152,0.16,Premium,2020,Q4-2020
3/17/2022,10/29/2020,AZBO,0.430535,0.43,Premium,2020,Q4-2020
3/17/2022,10/30/2020,AZBO,1.390725,1.39,Premium,2020,Q4-2020
3/17/2022,11/2/2020,AZBO,-0.05824,-0.06,Discount,2020,Q4-2020
3/17/2022,11/3/2020,AZBO,0.368143,0.37,Premium,2020,Q4-2020
3/17/2022,11/4/2020,AZBO,0.151247,0.15,Premium,2020,Q4-2020
3/17/2022,11/5/2020,AZBO,0.100388,0.1,Premium,2020,Q4-2020
3/17/2022,11/6/2020,AZBO,0.119163,0.12,Premium,2020,Q4-2020
3/17/2022,11/9/2020,AZBO,0.190648,0.19,Premium,2020,Q4-2020
3/17/2022,11/10/2020,AZBO,0.077492,0.08,Premium,2020,Q4-2020
3/17/2022,11/11/2020,AZBO,0.186384,0.19,Premium,2020,Q4-2020
3/17/2022,11/12/2020,AZBO,-0.007055,-0.01,Discount,2020,Q4-2020
3/17/2022,11/13/2020,AZBO,0.351975,0.35,Premium,2020,Q4-2020
3/17/2022,11/16/2020,AZBO,0.062244,0.06,Premium,2020,Q4-2020
3/17/2022,11/17/2020,AZBO,0.181973,0.18,Premium,2020,Q4-2020
3/17/2022,11/18/2020,AZBO,0.149263,0.15,Premium,2020,Q4-2020
3/17/2022,11/19/2020,AZBO,0.402314,0.4,Premium,2020,Q4-2020
3/17/2022,11/20/2020,AZBO,0.175243,0.18,Premium,2020,Q4-2020
3/17/2022,11/23/2020,AZBO,-0.006631,-0.01,Discount,2020,Q4-2020
3/17/2022,11/24/2020,AZBO,0.092812,0.09,Premium,2020,Q4-2020
3/17/2022,11/25/2020,AZBO,0.003883,0,NAV,2020,Q4-2020
3/17/2022,11/27/2020,AZBO,0.074906,0.07,Premium,2020,Q4-2020
3/17/2022,11/30/2020,AZBO,-0.083069,-0.08,Discount,2020,Q4-2020
3/17/2022,12/1/2020,AZBO,0.143375,0.14,Premium,2020,Q4-2020
3/17/2022,12/2/2020,AZBO,0.091799,0.09,Premium,2020,Q4-2020
3/17/2022,12/3/2020,AZBO,0.09374,0.09,Premium,2020,Q4-2020
3/17/2022,12/4/2020,AZBO,0.070388,0.07,Premium,2020,Q4-2020
3/17/2022,12/7/2020,AZBO,0.102153,0.1,Premium,2020,Q4-2020
3/17/2022,12/8/2020,AZBO,0.072668,0.07,Premium,2020,Q4-2020
3/17/2022,12/9/2020,AZBO,0.130178,0.13,Premium,2020,Q4-2020
3/17/2022,12/10/2020,AZBO,0.201675,0.2,Premium,2020,Q4-2020
3/17/2022,12/11/2020,AZBO,0.107952,0.11,Premium,2020,Q4-2020
3/17/2022,12/14/2020,AZBO,0.350575,0.35,Premium,2020,Q4-2020
3/17/2022,12/15/2020,AZBO,0.105782,0.11,Premium,2020,Q4-2020
3/17/2022,12/16/2020,AZBO,0.117286,0.12,Premium,2020,Q4-2020
3/17/2022,12/17/2020,AZBO,0.145005,0.15,Premium,2020,Q4-2020
3/17/2022,12/18/2020,AZBO,0.124498,0.12,Premium,2020,Q4-2020
3/17/2022,12/21/2020,AZBO,0.150853,0.15,Premium,2020,Q4-2020
3/17/2022,12/22/2020,AZBO,-0.020906,-0.02,Discount,2020,Q4-2020
